Circuit,Date,Excel Time,Value,Notes,Timezone,Year,Month,Day,Hour,Minute,Buffer,D1Limit,D2Limit,D3Limit,DemandLimit
A,2024-07-17 05:19:02-04:00,45490.22155,6529,,EDT,2024,7,17,5,19,150,7682,7982,8282,D0
B,2024-07-17 05:33:45-04:00,45490.23177,3755,,EDT,2024,7,17,5,33,75,4609,4759,4909,D0
A,2024-07-17 05:34:03-04:00,45490.23198,6635,,EDT,2024,7,17,5,34,150,7682,7982,8282,D0
B,2024-07-17 05:48:46-04:00,45490.2422,3779,,EDT,2024,7,17,5,48,75,4609,4759,4909,D0
A,2024-07-17 05:49:04-04:00,45490.24241,6733,,EDT,2024,7,17,5,49,150,7682,7982,8282,D0
B,2024-07-17 06:03:47-04:00,45490.25263,3769,,EDT,2024,7,17,6,3,75,4609,4759,4909,D0
A,2024-07-17 06:04:05-04:00,45490.25284,6640,,EDT,2024,7,17,6,4,150,7682,7982,8282,D0
B,2024-07-17 06:18:48-04:00,45490.26306,3829,,EDT,2024,7,17,6,18,75,4609,4759,4909,D0
A,2024-07-17 06:19:06-04:00,45490.26326,6672,,EDT,2024,7,17,6,19,150,7682,7982,8282,D0
B,2024-07-17 06:33:49-04:00,45490.27348,3718,,EDT,2024,7,17,6,33,75,4609,4759,4909,D0
A,2024-07-17 06:34:07-04:00,45490.27369,6624,,EDT,2024,7,17,6,34,150,7682,7982,8282,D0
B,2024-07-17 06:48:50-04:00,45490.28391,3729,,EDT,2024,7,17,6,48,75,4609,4759,4909,D0
A,2024-07-17 06:49:08-04:00,45490.28412,6711,,EDT,2024,7,17,6,49,150,7682,7982,8282,D0
B,2024-07-17 07:03:51-04:00,45490.29434,3800,,EDT,2024,7,17,7,3,75,4609,4759,4909,D0
A,2024-07-17 07:04:09-04:00,45490.29455,6835,,EDT,2024,7,17,7,4,150,7682,7982,8282,D0
B,2024-07-17 07:18:52-04:00,45490.30477,3791,,EDT,2024,7,17,7,18,75,4609,4759,4909,D0
A,2024-07-17 07:19:10-04:00,45490.30498,6969,,EDT,2024,7,17,7,19,150,7682,7982,8282,D0
B,2024-07-17 07:33:53-04:00,45490.3152,3786,,EDT,2024,7,17,7,33,75,4609,4759,4909,D0
A,2024-07-17 07:34:11-04:00,45490.31541,7156,,EDT,2024,7,17,7,34,150,7682,7982,8282,D0
B,2024-07-17 07:48:54-04:00,45490.32563,3810,,EDT,2024,7,17,7,48,75,4609,4759,4909,D0
A,2024-07-17 07:49:12-04:00,45490.32583,7123,,EDT,2024,7,17,7,49,150,7682,7982,8282,D0
B,2024-07-17 08:03:55-04:00,45490.33605,3808,,EDT,2024,7,17,8,3,75,4609,4759,4909,D0
A,2024-07-17 08:04:13-04:00,45490.33626,7250,,EDT,2024,7,17,8,4,150,7682,7982,8282,D0
B,2024-07-17 08:18:56-04:00,45490.34648,3927,,EDT,2024,7,17,8,18,75,4609,4759,4909,D0
A,2024-07-17 08:19:14-04:00,45490.34669,7281,,EDT,2024,7,17,8,19,150,7682,7982,8282,D0
B,2024-07-17 08:33:57-04:00,45490.35691,4049,,EDT,2024,7,17,8,33,75,4609,4759,4909,D0
A,2024-07-17 08:34:15-04:00,45490.35712,7280,,EDT,2024,7,17,8,34,150,7682,7982,8282,D0
B,2024-07-17 08:48:58-04:00,45490.36734,3981,,EDT,2024,7,17,8,48,75,4609,4759,4909,D0
A,2024-07-17 08:49:16-04:00,45490.36755,7515,,EDT,2024,7,17,8,49,150,7682,7982,8282,D0
B,2024-07-17 09:03:59-04:00,45490.37777,3961,,EDT,2024,7,17,9,3,75,4609,4759,4909,D0
A,2024-07-17 09:04:17-04:00,45490.37797,7505,,EDT,2024,7,17,9,4,150,7682,7982,8282,D0
B,2024-07-17 09:19:00-04:00,45490.38819,3960,,EDT,2024,7,17,9,19,75,4609,4759,4909,D0
A,2024-07-17 09:19:18-04:00,45490.3884,7649,,EDT,2024,7,17,9,19,150,7682,7982,8282,D0
B,2024-07-17 09:34:01-04:00,45490.39862,3839,,EDT,2024,7,17,9,34,75,4609,4759,4909,D0
A,2024-07-17 09:34:19-04:00,45490.39883,7590,,EDT,2024,7,17,9,34,150,7682,7982,8282,D0
B,2024-07-17 09:49:02-04:00,45490.40905,3851,,EDT,2024,7,17,9,49,75,4609,4759,4909,D0
A,2024-07-17 09:49:20-04:00,45490.40926,7597,,EDT,2024,7,17,9,49,150,7682,7982,8282,D0
B,2024-07-17 10:04:03-04:00,45490.41948,3876,,EDT,2024,7,17,10,4,75,4609,4759,4909,D0
A,2024-07-17 10:04:21-04:00,45490.41969,7612,,EDT,2024,7,17,10,4,150,7682,7982,8282,D0
B,2024-07-17 10:19:04-04:00,45490.42991,3988,,EDT,2024,7,17,10,19,75,4609,4759,4909,D0
A,2024-07-17 10:19:22-04:00,45490.43012,7656,,EDT,2024,7,17,10,19,150,7682,7982,8282,D0
B,2024-07-17 10:34:05-04:00,45490.44034,4088,,EDT,2024,7,17,10,34,75,4609,4759,4909,D0
A,2024-07-17 10:34:23-04:00,45490.44054,7679,,EDT,2024,7,17,10,34,150,7682,7982,8282,D0
B,2024-07-17 10:49:06-04:00,45490.45076,4050,,EDT,2024,7,17,10,49,75,4609,4759,4909,D0
A,2024-07-17 10:49:24-04:00,45490.45097,7735,,EDT,2024,7,17,10,49,150,7682,7982,8282,D1
B,2024-07-17 11:04:07-04:00,45490.46119,4124,,EDT,2024,7,17,11,4,75,4609,4759,4909,D0
A,2024-07-17 11:04:25-04:00,45490.4614,7803,,EDT,2024,7,17,11,4,150,7682,7982,8282,D1
B,2024-07-17 11:19:08-04:00,45490.47162,4061,,EDT,2024,7,17,11,19,75,4609,4759,4909,D0
A,2024-07-17 11:19:26-04:00,45490.47183,7714,,EDT,2024,7,17,11,19,150,7682,7982,8282,D1
B,2024-07-17 11:34:09-04:00,45490.48205,4115,,EDT,2024,7,17,11,34,75,4609,4759,4909,D0
A,2024-07-17 11:34:27-04:00,45490.48226,7730,,EDT,2024,7,17,11,34,150,7682,7982,8282,D1
B,2024-07-17 11:49:10-04:00,45490.49248,4104,,EDT,2024,7,17,11,49,75,4609,4759,4909,D0
B,2024-07-17 11:49:10-04:00,45490.49248,4104,,EDT,2024,7,17,11,49,75,4609,4759,4909,D0
A,2024-07-17 11:49:28-04:00,45490.49269,7697,,EDT,2024,7,17,11,49,150,7682,7982,8282,D1
A,2024-07-17 11:49:28-04:00,45490.49269,7697,,EDT,2024,7,17,11,49,150,7682,7982,8282,D1
B,2024-07-17 12:04:11-04:00,45490.50291,3798,,EDT,2024,7,17,12,4,75,4609,4759,4909,D0
A,2024-07-17 12:04:29-04:00,45490.50311,7707,,EDT,2024,7,17,12,4,150,7682,7982,8282,D1
B,2024-07-17 12:19:12-04:00,45490.51333,3961,,EDT,2024,7,17,12,19,75,4609,4759,4909,D0
A,2024-07-17 12:19:30-04:00,45490.51354,7787,,EDT,2024,7,17,12,19,150,7682,7982,8282,D1
B,2024-07-17 12:34:13-04:00,45490.52376,3982,,EDT,2024,7,17,12,34,75,4609,4759,4909,D0
A,2024-07-17 12:34:31-04:00,45490.52397,7766,,EDT,2024,7,17,12,34,150,7682,7982,8282,D1
B,2024-07-17 12:49:14-04:00,45490.53419,4091,,EDT,2024,7,17,12,49,75,4609,4759,4909,D0
B,2024-07-17 12:49:14-04:00,45490.53419,4091,,EDT,2024,7,17,12,49,75,4609,4759,4909,D0
A,2024-07-17 12:49:32-04:00,45490.5344,7732,,EDT,2024,7,17,12,49,150,7682,7982,8282,D1
B,2024-07-17 13:04:15-04:00,45490.54462,4131,,EDT,2024,7,17,13,4,75,4609,4759,4909,D0
A,2024-07-17 13:04:33-04:00,45490.54483,7896,,EDT,2024,7,17,13,4,150,7682,7982,8282,D1
B,2024-07-17 13:19:16-04:00,45490.55505,4036,,EDT,2024,7,17,13,19,75,4609,4759,4909,D0
A,2024-07-17 13:19:34-04:00,45490.55525,7772,,EDT,2024,7,17,13,19,150,7682,7982,8282,D1
B,2024-07-17 13:34:17-04:00,45490.56547,3912,,EDT,2024,7,17,13,34,75,4609,4759,4909,D0
A,2024-07-17 13:34:35-04:00,45490.56568,7666,,EDT,2024,7,17,13,34,150,7682,7982,8282,D1
B,2024-07-17 13:49:18-04:00,45490.5759,3812,,EDT,2024,7,17,13,49,75,4609,4759,4909,D0
A,2024-07-17 13:49:36-04:00,45490.57611,7697,,EDT,2024,7,17,13,49,150,7682,7982,8282,D1
B,2024-07-17 14:04:19-04:00,45490.58633,3894,,EDT,2024,7,17,14,4,75,4609,4759,4909,D0
A,2024-07-17 14:04:37-04:00,45490.58654,7811,,EDT,2024,7,17,14,4,150,7682,7982,8282,D1
B,2024-07-17 14:19:20-04:00,45490.59676,3854,,EDT,2024,7,17,14,19,75,4609,4759,4909,D0
B,2024-07-17 14:19:20-04:00,45490.59676,3854,,EDT,2024,7,17,14,19,75,4609,4759,4909,D0
A,2024-07-17 14:19:38-04:00,45490.59697,7887,,EDT,2024,7,17,14,19,150,7682,7982,8282,D1
B,2024-07-17 14:34:21-04:00,45490.60719,3781,,EDT,2024,7,17,14,34,75,4609,4759,4909,D0
A,2024-07-17 14:34:39-04:00,45490.6074,7742,,EDT,2024,7,17,14,34,150,7682,7982,8282,D1
B,2024-07-17 14:49:22-04:00,45490.61762,3240,,EDT,2024,7,17,14,49,75,4609,4759,4909,D0
A,2024-07-17 14:49:40-04:00,45490.61782,7726,,EDT,2024,7,17,14,49,150,7682,7982,8282,D1
A,2024-07-17 14:49:40-04:00,45490.61782,7726,,EDT,2024,7,17,14,49,150,7682,7982,8282,D1
B,2024-07-17 15:04:23-04:00,45490.62804,3592,,EDT,2024,7,17,15,4,75,4609,4759,4909,D0
A,2024-07-17 15:04:41-04:00,45490.62825,7651,,EDT,2024,7,17,15,4,150,7682,7982,8282,D1
B,2024-07-17 15:19:24-04:00,45490.63847,3502,,EDT,2024,7,17,15,19,75,4609,4759,4909,D0
A,2024-07-17 15:19:42-04:00,45490.63868,7525,,EDT,2024,7,17,15,19,150,7682,7982,8282,D0
B,2024-07-17 15:34:25-04:00,45490.6489,3629,,EDT,2024,7,17,15,34,75,4609,4759,4909,D0
A,2024-07-17 15:34:43-04:00,45490.64911,7571,,EDT,2024,7,17,15,34,150,7682,7982,8282,D0
A,2024-07-17 15:34:43-04:00,45490.64911,7571,,EDT,2024,7,17,15,34,150,7682,7982,8282,D0
B,2024-07-17 15:49:26-04:00,45490.65933,2929,,EDT,2024,7,17,15,49,75,4609,4759,4909,D0
A,2024-07-17 15:49:44-04:00,45490.65954,7422,,EDT,2024,7,17,15,49,150,7682,7982,8282,D0
A,2024-07-17 15:49:44-04:00,45490.65954,7422,,EDT,2024,7,17,15,49,150,7682,7982,8282,D0
B,2024-07-17 16:04:27-04:00,45490.66976,3089,,EDT,2024,7,17,16,4,75,4609,4759,4909,D0
A,2024-07-17 16:04:45-04:00,45490.66997,7317,,EDT,2024,7,17,16,4,150,7682,7982,8282,D0
B,2024-07-17 16:19:28-04:00,45490.68019,2793,,EDT,2024,7,17,16,19,75,4609,4759,4909,D0
A,2024-07-17 16:19:46-04:00,45490.68039,7304,,EDT,2024,7,17,16,19,150,7682,7982,8282,D0
A,2024-07-17 16:19:46-04:00,45490.68039,7304,,EDT,2024,7,17,16,19,150,7682,7982,8282,D0
B,2024-07-17 16:34:29-04:00,45490.69061,3514,,EDT,2024,7,17,16,34,75,4609,4759,4909,D0
A,2024-07-17 16:34:47-04:00,45490.69082,7097,,EDT,2024,7,17,16,34,150,7682,7982,8282,D0
B,2024-07-17 16:49:30-04:00,45490.70104,3574,,EDT,2024,7,17,16,49,75,4609,4759,4909,D0
A,2024-07-17 16:49:48-04:00,45490.70125,7034,,EDT,2024,7,17,16,49,150,7682,7982,8282,D0
B,2024-07-17 17:04:32-04:00,45490.71148,3112,,EDT,2024,7,17,17,4,75,4609,4759,4909,D0
A,2024-07-17 17:04:50-04:00,45490.71169,6993,,EDT,2024,7,17,17,4,150,7682,7982,8282,D0
A,2024-07-17 17:04:50-04:00,45490.71169,6993,,EDT,2024,7,17,17,4,150,7682,7982,8282,D0
B,2024-07-17 17:19:33-04:00,45490.72191,3226,,EDT,2024,7,17,17,19,75,4609,4759,4909,D0
B,2024-07-17 17:19:33-04:00,45490.72191,3226,,EDT,2024,7,17,17,19,75,4609,4759,4909,D0
A,2024-07-17 17:19:51-04:00,45490.72212,6981,,EDT,2024,7,17,17,19,150,7682,7982,8282,D0
B,2024-07-17 17:34:34-04:00,45490.73234,3431,,EDT,2024,7,17,17,34,75,4609,4759,4909,D0
A,2024-07-17 17:34:52-04:00,45490.73255,7114,,EDT,2024,7,17,17,34,150,7682,7982,8282,D0
B,2024-07-17 17:49:35-04:00,45490.74277,3198,,EDT,2024,7,17,17,49,75,4609,4759,4909,D0
A,2024-07-17 17:49:53-04:00,45490.74297,7171,,EDT,2024,7,17,17,49,150,7682,7982,8282,D0
B,2024-07-17 18:04:36-04:00,45490.75319,3373,,EDT,2024,7,17,18,4,75,4609,4759,4909,D0
A,2024-07-17 18:04:54-04:00,45490.7534,7183,,EDT,2024,7,17,18,4,150,7682,7982,8282,D0
A,2024-07-17 18:04:54-04:00,45490.7534,7183,,EDT,2024,7,17,18,4,150,7682,7982,8282,D0
B,2024-07-17 18:19:37-04:00,45490.76362,3529,,EDT,2024,7,17,18,19,75,4609,4759,4909,D0
A,2024-07-17 18:19:55-04:00,45490.76383,7088,,EDT,2024,7,17,18,19,150,7682,7982,8282,D0
B,2024-07-17 18:34:38-04:00,45490.77405,3210,,EDT,2024,7,17,18,34,75,4609,4759,4909,D0
B,2024-07-17 18:34:38-04:00,45490.77405,3210,,EDT,2024,7,17,18,34,75,4609,4759,4909,D0
A,2024-07-17 18:34:56-04:00,45490.77426,7080,,EDT,2024,7,17,18,34,150,7682,7982,8282,D0
B,2024-07-17 18:49:39-04:00,45490.78448,3383,,EDT,2024,7,17,18,49,75,4609,4759,4909,D0
A,2024-07-17 18:49:57-04:00,45490.78469,7232,,EDT,2024,7,17,18,49,150,7682,7982,8282,D0
B,2024-07-17 19:04:40-04:00,45490.79491,3749,,EDT,2024,7,17,19,4,75,4609,4759,4909,D0
A,2024-07-17 19:04:58-04:00,45490.79512,7255,,EDT,2024,7,17,19,4,150,7682,7982,8282,D0
B,2024-07-17 19:19:41-04:00,45490.80534,3702,,EDT,2024,7,17,19,19,75,4609,4759,4909,D0
A,2024-07-17 19:19:59-04:00,45490.80554,7146,,EDT,2024,7,17,19,19,150,7682,7982,8282,D0
B,2024-07-17 19:34:42-04:00,45490.81576,3741,,EDT,2024,7,17,19,34,75,4609,4759,4909,D0
A,2024-07-17 19:35:00-04:00,45490.81597,6845,,EDT,2024,7,17,19,35,150,7682,7982,8282,D0
B,2024-07-17 19:49:43-04:00,45490.82619,3702,,EDT,2024,7,17,19,49,75,4609,4759,4909,D0
A,2024-07-17 19:50:01-04:00,45490.8264,6844,,EDT,2024,7,17,19,50,150,7682,7982,8282,D0
B,2024-07-17 20:04:44-04:00,45490.83662,3747,,EDT,2024,7,17,20,4,75,4609,4759,4909,D0
B,2024-07-17 20:04:44-04:00,45490.83662,3747,,EDT,2024,7,17,20,4,75,4609,4759,4909,D0
A,2024-07-17 20:05:02-04:00,45490.83683,6750,,EDT,2024,7,17,20,5,150,7682,7982,8282,D0
B,2024-07-17 20:19:45-04:00,45490.84705,3695,,EDT,2024,7,17,20,19,75,4609,4759,4909,D0
A,2024-07-17 20:20:03-04:00,45490.84726,6628,,EDT,2024,7,17,20,20,150,7682,7982,8282,D0
B,2024-07-17 20:34:46-04:00,45490.85748,3821,,EDT,2024,7,17,20,34,75,4609,4759,4909,D0
A,2024-07-17 20:35:04-04:00,45490.85769,6570,,EDT,2024,7,17,20,35,150,7682,7982,8282,D0
B,2024-07-17 20:49:47-04:00,45490.86791,3701,,EDT,2024,7,17,20,49,75,4609,4759,4909,D0
A,2024-07-17 20:50:05-04:00,45490.86811,6455,,EDT,2024,7,17,20,50,150,7682,7982,8282,D0
B,2024-07-17 21:04:48-04:00,45490.87833,3779,,EDT,2024,7,17,21,4,75,4609,4759,4909,D0
A,2024-07-17 21:05:06-04:00,45490.87854,6447,,EDT,2024,7,17,21,5,150,7682,7982,8282,D0
B,2024-07-17 21:19:49-04:00,45490.88876,3834,,EDT,2024,7,17,21,19,75,4609,4759,4909,D0
A,2024-07-17 21:20:07-04:00,45490.88897,6480,,EDT,2024,7,17,21,20,150,7682,7982,8282,D0
B,2024-07-17 21:34:50-04:00,45490.89919,3864,,EDT,2024,7,17,21,34,75,4609,4759,4909,D0
A,2024-07-17 21:35:08-04:00,45490.8994,6441,,EDT,2024,7,17,21,35,150,7682,7982,8282,D0
B,2024-07-17 21:49:51-04:00,45490.90962,3803,,EDT,2024,7,17,21,49,75,4609,4759,4909,D0
A,2024-07-17 21:50:09-04:00,45490.90983,6470,,EDT,2024,7,17,21,50,150,7682,7982,8282,D0
B,2024-07-17 22:04:52-04:00,45490.92005,3758,,EDT,2024,7,17,22,4,75,4609,4759,4909,D0
A,2024-07-17 22:05:10-04:00,45490.92025,6401,,EDT,2024,7,17,22,5,150,7682,7982,8282,D0
B,2024-07-17 22:19:53-04:00,45490.93047,3772,,EDT,2024,7,17,22,19,75,4609,4759,4909,D0
A,2024-07-17 22:20:11-04:00,45490.93068,6327,,EDT,2024,7,17,22,20,150,7682,7982,8282,D0
B,2024-07-17 22:34:54-04:00,45490.9409,3743,,EDT,2024,7,17,22,34,75,4609,4759,4909,D0
A,2024-07-17 22:35:12-04:00,45490.94111,6379,,EDT,2024,7,17,22,35,150,7682,7982,8282,D0
B,2024-07-17 22:49:55-04:00,45490.95133,3807,,EDT,2024,7,17,22,49,75,4609,4759,4909,D0
A,2024-07-17 22:50:13-04:00,45490.95154,6277,,EDT,2024,7,17,22,50,150,7682,7982,8282,D0
B,2024-07-17 23:04:56-04:00,45490.96176,3720,,EDT,2024,7,17,23,4,75,4609,4759,4909,D0
A,2024-07-17 23:05:14-04:00,45490.96197,6331,,EDT,2024,7,17,23,5,150,7682,7982,8282,D0
B,2024-07-17 23:19:57-04:00,45490.97219,3677,,EDT,2024,7,17,23,19,75,4609,4759,4909,D0
A,2024-07-17 23:20:15-04:00,45490.9724,6307,,EDT,2024,7,17,23,20,150,7682,7982,8282,D0
B,2024-07-17 23:34:58-04:00,45490.98262,3712,,EDT,2024,7,17,23,34,75,4609,4759,4909,D0
A,2024-07-17 23:35:16-04:00,45490.98282,6218,,EDT,2024,7,17,23,35,150,7682,7982,8282,D0
B,2024-07-17 23:49:59-04:00,45490.99304,3706,,EDT,2024,7,17,23,49,75,4609,4759,4909,D0
A,2024-07-17 23:50:17-04:00,45490.99325,6128,,EDT,2024,7,17,23,50,150,7682,7982,8282,D0
B,2024-07-18 00:05:00-04:00,45491.00347,3639,,EDT,2024,7,18,0,5,75,4609,4759,4909,D0
A,2024-07-18 00:05:18-04:00,45491.00368,6005,,EDT,2024,7,18,0,5,150,7682,7982,8282,D0
B,2024-07-18 00:20:01-04:00,45491.0139,3611,,EDT,2024,7,18,0,20,75,4609,4759,4909,D0
A,2024-07-18 00:20:19-04:00,45491.01411,6018,,EDT,2024,7,18,0,20,150,7682,7982,8282,D0
B,2024-07-18 00:35:02-04:00,45491.02433,3620,,EDT,2024,7,18,0,35,75,4609,4759,4909,D0
A,2024-07-18 00:35:20-04:00,45491.02454,6028,,EDT,2024,7,18,0,35,150,7682,7982,8282,D0
B,2024-07-18 00:50:03-04:00,45491.03476,3584,,EDT,2024,7,18,0,50,75,4609,4759,4909,D0
A,2024-07-18 00:50:21-04:00,45491.03497,5887,,EDT,2024,7,18,0,50,150,7682,7982,8282,D0
B,2024-07-18 01:05:04-04:00,45491.04519,3583,,EDT,2024,7,18,1,5,75,4609,4759,4909,D0
A,2024-07-18 01:05:22-04:00,45491.04539,5809,,EDT,2024,7,18,1,5,150,7682,7982,8282,D0
B,2024-07-18 01:20:05-04:00,45491.05561,3592,,EDT,2024,7,18,1,20,75,4609,4759,4909,D0
A,2024-07-18 01:20:23-04:00,45491.05582,5840,,EDT,2024,7,18,1,20,150,7682,7982,8282,D0
B,2024-07-18 01:35:06-04:00,45491.06604,3579,,EDT,2024,7,18,1,35,75,4609,4759,4909,D0
A,2024-07-18 01:35:24-04:00,45491.06625,5769,,EDT,2024,7,18,1,35,150,7682,7982,8282,D0
B,2024-07-18 01:50:07-04:00,45491.07647,3558,,EDT,2024,7,18,1,50,75,4609,4759,4909,D0
A,2024-07-18 01:50:25-04:00,45491.07668,5811,,EDT,2024,7,18,1,50,150,7682,7982,8282,D0
B,2024-07-18 02:05:08-04:00,45491.0869,3525,,EDT,2024,7,18,2,5,75,4609,4759,4909,D0
A,2024-07-18 02:05:26-04:00,45491.08711,5799,,EDT,2024,7,18,2,5,150,7682,7982,8282,D0
B,2024-07-18 02:20:09-04:00,45491.09733,3544,,EDT,2024,7,18,2,20,75,4609,4759,4909,D0
A,2024-07-18 02:20:27-04:00,45491.09753,5831,,EDT,2024,7,18,2,20,150,7682,7982,8282,D0
B,2024-07-18 02:35:10-04:00,45491.10775,3631,,EDT,2024,7,18,2,35,75,4609,4759,4909,D0
A,2024-07-18 02:35:28-04:00,45491.10796,5784,,EDT,2024,7,18,2,35,150,7682,7982,8282,D0
B,2024-07-18 02:50:11-04:00,45491.11818,3535,,EDT,2024,7,18,2,50,75,4609,4759,4909,D0
A,2024-07-18 02:50:29-04:00,45491.11839,5764,,EDT,2024,7,18,2,50,150,7682,7982,8282,D0
B,2024-07-18 03:05:12-04:00,45491.12861,3562,,EDT,2024,7,18,3,5,75,4609,4759,4909,D0
A,2024-07-18 03:05:30-04:00,45491.12882,5717,,EDT,2024,7,18,3,5,150,7682,7982,8282,D0
B,2024-07-18 03:20:13-04:00,45491.13904,3555,,EDT,2024,7,18,3,20,75,4609,4759,4909,D0
A,2024-07-18 03:20:31-04:00,45491.13925,5662,,EDT,2024,7,18,3,20,150,7682,7982,8282,D0
B,2024-07-18 03:35:14-04:00,45491.14947,3522,,EDT,2024,7,18,3,35,75,4609,4759,4909,D0
A,2024-07-18 03:35:32-04:00,45491.14968,5667,,EDT,2024,7,18,3,35,150,7682,7982,8282,D0
B,2024-07-18 03:50:15-04:00,45491.1599,3476,,EDT,2024,7,18,3,50,75,4609,4759,4909,D0
A,2024-07-18 03:50:33-04:00,45491.1601,5669,,EDT,2024,7,18,3,50,150,7682,7982,8282,D0
B,2024-07-18 04:05:16-04:00,45491.17032,3614,,EDT,2024,7,18,4,5,75,4609,4759,4909,D0
A,2024-07-18 04:05:34-04:00,45491.17053,5651,,EDT,2024,7,18,4,5,150,7682,7982,8282,D0
B,2024-07-18 04:20:17-04:00,45491.18075,3509,,EDT,2024,7,18,4,20,75,4609,4759,4909,D0
A,2024-07-18 04:20:35-04:00,45491.18096,5629,,EDT,2024,7,18,4,20,150,7682,7982,8282,D0
B,2024-07-18 04:35:18-04:00,45491.19118,3491,,EDT,2024,7,18,4,35,75,4609,4759,4909,D0
A,2024-07-18 04:35:36-04:00,45491.19139,5644,,EDT,2024,7,18,4,35,150,7682,7982,8282,D0
B,2024-07-18 04:50:19-04:00,45491.20161,3546,,EDT,2024,7,18,4,50,75,4609,4759,4909,D0
A,2024-07-18 04:50:37-04:00,45491.20182,5594,,EDT,2024,7,18,4,50,150,7682,7982,8282,D0
B,2024-07-18 05:05:20-04:00,45491.21204,3526,,EDT,2024,7,18,5,5,75,4609,4759,4909,D0
A,2024-07-18 05:05:38-04:00,45491.21225,5684,,EDT,2024,7,18,5,5,150,7682,7982,8282,D0
B,2024-07-18 05:20:21-04:00,45491.22247,3519,,EDT,2024,7,18,5,20,75,4609,4759,4909,D0
A,2024-07-18 05:20:39-04:00,45491.22267,5654,,EDT,2024,7,18,5,20,150,7682,7982,8282,D0
B,2024-07-18 05:35:22-04:00,45491.23289,3502,,EDT,2024,7,18,5,35,75,4609,4759,4909,D0
A,2024-07-18 05:35:40-04:00,45491.2331,5586,,EDT,2024,7,18,5,35,150,7682,7982,8282,D0
B,2024-07-18 05:50:23-04:00,45491.24332,3493,,EDT,2024,7,18,5,50,75,4609,4759,4909,D0
A,2024-07-18 05:50:41-04:00,45491.24353,5452,,EDT,2024,7,18,5,50,150,7682,7982,8282,D0
B,2024-07-18 06:05:24-04:00,45491.25375,3334,,EDT,2024,7,18,6,5,75,4609,4759,4909,D0
A,2024-07-18 06:05:42-04:00,45491.25396,5333,,EDT,2024,7,18,6,5,150,7682,7982,8282,D0
B,2024-07-18 06:20:25-04:00,45491.26418,3512,,EDT,2024,7,18,6,20,75,4609,4759,4909,D0
A,2024-07-18 06:20:43-04:00,45491.26439,5334,,EDT,2024,7,18,6,20,150,7682,7982,8282,D0
B,2024-07-18 06:35:26-04:00,45491.27461,3381,,EDT,2024,7,18,6,35,75,4609,4759,4909,D0
A,2024-07-18 06:35:44-04:00,45491.27481,5294,,EDT,2024,7,18,6,35,150,7682,7982,8282,D0
B,2024-07-18 06:50:27-04:00,45491.28503,3395,,EDT,2024,7,18,6,50,75,4609,4759,4909,D0
A,2024-07-18 06:50:45-04:00,45491.28524,5397,,EDT,2024,7,18,6,50,150,7682,7982,8282,D0
B,2024-07-18 07:05:28-04:00,45491.29546,3378,,EDT,2024,7,18,7,5,75,4609,4759,4909,D0
A,2024-07-18 07:05:46-04:00,45491.29567,5573,,EDT,2024,7,18,7,5,150,7682,7982,8282,D0
B,2024-07-18 07:20:29-04:00,45491.30589,3295,,EDT,2024,7,18,7,20,75,4609,4759,4909,D0
A,2024-07-18 07:20:47-04:00,45491.3061,5155,,EDT,2024,7,18,7,20,150,7682,7982,8282,D0
B,2024-07-18 07:35:30-04:00,45491.31632,3286,,EDT,2024,7,18,7,35,75,4609,4759,4909,D0
A,2024-07-18 07:35:48-04:00,45491.31653,5640,,EDT,2024,7,18,7,35,150,7682,7982,8282,D0
B,2024-07-18 07:50:31-04:00,45491.32675,3230,,EDT,2024,7,18,7,50,75,4609,4759,4909,D0
A,2024-07-18 07:50:49-04:00,45491.32696,5804,,EDT,2024,7,18,7,50,150,7682,7982,8282,D0
B,2024-07-18 08:05:32-04:00,45491.33718,3243,,EDT,2024,7,18,8,5,75,4609,4759,4909,D0
A,2024-07-18 08:05:50-04:00,45491.33738,5734,,EDT,2024,7,18,8,5,150,7682,7982,8282,D0
B,2024-07-18 08:20:33-04:00,45491.3476,3117,,EDT,2024,7,18,8,20,75,4609,4759,4909,D0
A,2024-07-18 08:20:51-04:00,45491.34781,6238,,EDT,2024,7,18,8,20,150,7682,7982,8282,D0
B,2024-07-18 08:35:34-04:00,45491.35803,3138,,EDT,2024,7,18,8,35,75,4609,4759,4909,D0
A,2024-07-18 08:35:52-04:00,45491.35824,6577,,EDT,2024,7,18,8,35,150,7682,7982,8282,D0
B,2024-07-18 08:50:35-04:00,45491.36846,2947,,EDT,2024,7,18,8,50,75,4609,4759,4909,D0
A,2024-07-18 08:50:53-04:00,45491.36867,6765,,EDT,2024,7,18,8,50,150,7682,7982,8282,D0
B,2024-07-18 09:05:36-04:00,45491.37889,2952,,EDT,2024,7,18,9,5,75,4609,4759,4909,D0
A,2024-07-18 09:05:54-04:00,45491.3791,6588,,EDT,2024,7,18,9,5,150,7682,7982,8282,D0
B,2024-07-18 09:20:37-04:00,45491.38932,2836,,EDT,2024,7,18,9,20,75,4609,4759,4909,D0
A,2024-07-18 09:20:55-04:00,45491.38953,6565,,EDT,2024,7,18,9,20,150,7682,7982,8282,D0
B,2024-07-18 09:35:38-04:00,45491.39975,3412,,EDT,2024,7,18,9,35,75,4609,4759,4909,D0
A,2024-07-18 09:35:56-04:00,45491.39995,6605,,EDT,2024,7,18,9,35,150,7682,7982,8282,D0
